timestamp,label,confidence,scores,mask_area,descr
2025-10-29 18:17:44,Plastic,0.8620471179485321,"{'Paper': 0.0, 'Metal': 0.027375531545850026, 'Plastic': 0.8620471179485321}",21863,live
2025-10-29 18:17:44,Plastic,0.8378505080938339,"{'Paper': 0.0, 'Metal': 0.021682874276299766, 'Plastic': 0.8378505080938339}",23413,live
2025-10-29 18:17:44,Plastic,0.8533394157886505,"{'Paper': 0.0, 'Metal': 0.02072314097328533, 'Plastic': 0.8533394157886505}",24544,live
2025-10-29 18:17:45,Plastic,0.8625301837921142,"{'Paper': 0.0, 'Metal': 0.02853503890698426, 'Plastic': 0.8625301837921142}",22256,live
2025-10-29 18:17:45,Plastic,0.8463456451892852,"{'Paper': 0.0, 'Metal': 0.030766765443556894, 'Plastic': 0.8463456451892852}",24421,live
2025-10-29 18:17:45,Plastic,0.8682191491127014,"{'Paper': 0.0, 'Metal': 0.022722960245470207, 'Plastic': 0.8682191491127014}",22842,live
2025-10-29 18:17:45,Plastic,0.8461739093065261,"{'Paper': 0.0, 'Metal': 0.021466305100908408, 'Plastic': 0.8461739093065261}",23983,live
2025-10-29 18:17:45,Plastic,0.8580312252044677,"{'Paper': 0.0, 'Metal': 0.028743949960713035, 'Plastic': 0.8580312252044677}",22696,live
2025-10-29 18:17:45,Plastic,0.8580312252044677,"{'Paper': 0.0, 'Metal': 0.028743949960713035, 'Plastic': 0.8580312252044677}",22696,live
2025-10-29 18:17:45,Plastic,0.8485233008861541,"{'Paper': 0.0, 'Metal': 0.026067110247820394, 'Plastic': 0.8485233008861541}",23736,live
2025-10-29 18:17:45,Plastic,0.8368708163499832,"{'Paper': 0.0, 'Metal': 0.02771151244144045, 'Plastic': 0.8368708163499832}",24160,live
2025-10-29 18:17:45,Plastic,0.8427706778049469,"{'Paper': 0.0, 'Metal': 0.030739207436820314, 'Plastic': 0.8427706778049469}",23831,live
2025-10-29 18:17:45,Plastic,0.8655738800764083,"{'Paper': 0.0, 'Metal': 0.025260590979375292, 'Plastic': 0.8655738800764083}",23007,live
2025-10-29 18:17:45,Plastic,0.8614957302808761,"{'Paper': 0.0, 'Metal': 0.02512793205958311, 'Plastic': 0.8614957302808761}",23635,live
